step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
19466,7,87.0,1.3384615384615384,8.622054345157897
19467,7,44.0,0.676923076923077,8.347778704621263
19468,7,51.0,0.796875,8.253178340521202
19469,8,58.0,0.8923076923076924,8.101842272296642
19470,9,66.0,1.03125,7.629338494191106
19471,11,77.0,1.203125,7.290584694889039
19472,13,90.0,1.40625,6.980441537956009
19473,15,103.0,1.5606060606060606,6.401421324046115
19474,16,119.0,1.803030303030303,6.175928676701475
19475,15,99.0,1.4776119402985075,6.050565182765931
19476,18,98.0,1.4848484848484849,6.166450397634271
19477,18,99.0,1.523076923076923,6.282479462520032
19478,22,119.0,1.803030303030303,6.026307828728405
19479,23,141.0,2.1044776119402986,6.128416669944717
19480,23,164.0,2.4477611940298507,6.305162623457758
19481,25,188.0,2.9375,5.946879939600038
19482,21,160.0,2.5,6.227720111425242
19483,18,138.0,2.15625,6.735881013141616
19484,15,117.0,1.8,7.0965788517842485
19485,12,110.0,1.71875,7.429062970724404
19486,11,104.0,1.625,7.670314770070995
19487,11,98.0,1.5555555555555556,7.518928210232508
19488,11,108.0,1.6875,7.2461478985704355
19489,8,73.0,1.1587301587301588,7.157076239436249
19490,8,40.0,0.6451612903225806,7.1707344901968595
19491,5,21.0,0.3387096774193548,7.494693835658772
19492,5,26.0,0.41935483870967744,7.816780817269312
19493,6,31.0,0.5,7.922566944717574
19494,9,39.0,0.6290322580645161,7.9457561092924704
19495,9,48.0,0.7868852459016393,7.932811493260977
19496,11,58.0,0.9508196721311475,7.835430031660426
19497,13,69.0,1.0952380952380953,7.7402028408415715
19498,13,82.0,1.3225806451612903,7.665692637493237
19499,15,95.0,1.484375,7.436869205875966
19500,15,109.0,1.703125,7.2997416973147855
19501,15,124.0,1.9682539682539681,7.499782427030135
19502,18,141.0,2.238095238095238,7.419112140457893
19503,17,158.0,2.507936507936508,7.4622374319278695
19504,19,177.0,2.8095238095238093,7.28624128114444
19505,23,198.0,3.142857142857143,6.736221687023397
19506,19,160.0,2.5396825396825395,6.378855506769024
19507,14,143.0,2.306451612903226,6.24593694196461
19508,11,78.0,1.2380952380952381,6.277234752692695
19509,8,57.0,0.9344262295081968,6.455834514371059
19510,7,46.0,0.7666666666666667,6.739204658175711
19511,7,49.0,0.8032786885245902,6.968251792982889
19512,6,55.0,0.9016393442622951,7.485038429414767
19513,7,62.0,1.0163934426229508,7.988873361351663
19514,11,70.0,1.09375,7.86714393961319
19515,8,78.0,1.21875,8.207482184240554
19516,6,32.0,0.5079365079365079,8.493885484198454
19517,10,41.0,0.640625,8.647274546995513
19518,11,51.0,0.7846153846153846,8.723340821121669
19519,11,62.0,0.9538461538461539,8.93829407740531
19520,12,73.0,1.140625,8.5316670844439
19521,12,85.0,1.3492063492063493,8.039214379210325
19522,14,99.0,1.5714285714285714,7.762550567880286
19523,12,68.0,1.0793650793650793,7.294134143650766
19524,10,58.0,0.9508196721311475,7.168617859309306
19525,9,53.0,0.8688524590163934,7.321724207452749
19526,8,60.0,1.0169491525423728,7.521075250749179
19527,9,68.0,1.152542372881356,7.362990419749801
19528,9,77.0,1.3508771929824561,7.281770545571742
19529,10,86.0,1.5087719298245614,7.030880573339403
19530,11,96.0,1.6842105263157894,7.092333375199962
19531,9,80.0,1.4285714285714286,7.287995604271237
19532,7,64.0,1.1428571428571428,7.581819784908098
19533,6,70.0,1.25,7.9788032969386204
19534,7,76.0,1.3333333333333333,8.260330420525165
19535,8,83.0,1.456140350877193,8.21831940839659
19536,8,90.0,1.5517241379310345,8.043426563027401
19537,9,97.0,1.6166666666666667,7.850971579347491
19538,7,71.0,1.2033898305084745,7.954184312639431
19539,5,50.0,0.847457627118644,8.073807276901329
19540,5,37.0,0.6271186440677966,8.328147062696699
19541,7,44.0,0.7457627118644068,8.36706192644138
19542,9,52.0,0.8813559322033898,8.257362783560433
19543,11,62.0,1.0333333333333334,8.162426942595813
19544,11,72.0,1.2203389830508475,7.789353958889889
19545,13,83.0,1.3833333333333333,7.3865654721158
19546,12,95.0,1.6379310344827587,7.32133848984408
19547,14,108.0,1.8620689655172413,7.106799184207448
19548,15,122.0,2.0677966101694913,6.978537074493076
19549,13,81.0,1.3728813559322033,6.815770920603884
19550,14,82.0,1.3666666666666667,6.778356594552947
19551,14,93.0,1.5245901639344261,6.755403655498648
19552,13,106.0,1.7666666666666666,6.63810164135107
19553,15,121.0,2.0166666666666666,6.640101841891373
19554,16,136.0,2.2666666666666666,6.531986365688858
19555,14,86.0,1.4098360655737705,6.686116569240835
19556,9,51.0,0.8360655737704918,7.118803312553191
19557,4,19.0,0.3275862068965517,7.070374376514316
19558,6,24.0,0.41379310344827586,7.36525488699552
19559,7,29.0,0.4915254237288136,7.409325524400064
19560,7,35.0,0.5833333333333334,7.671223014198607
19561,8,42.0,0.6885245901639344,7.935100107504447
19562,7,49.0,0.8166666666666667,7.916089459408793
19563,10,58.0,0.9666666666666667,7.848241648711517
19564,6,38.0,0.6333333333333333,8.225076846475325
19565,7,27.0,0.45,8.164924215303142
19566,6,18.0,0.29508196721311475,8.190747264152726
19567,5,19.0,0.3064516129032258,8.053591557867149
19568,5,23.0,0.3709677419354839,7.795956431706397
19569,7,29.0,0.46774193548387094,7.545554782021127
19570,9,37.0,0.5873015873015873,7.34812164187123
19571,9,45.0,0.7142857142857143,6.916515153500575
19572,6,25.0,0.4098360655737705,6.925355286259174
19573,5,16.0,0.25806451612903225,6.69652570837957
19574,7,22.0,0.3492063492063492,6.80872896853446
19575,6,28.0,0.45901639344262296,7.154902053567445
19576,6,34.0,0.5666666666666667,7.62109592096966
19577,9,41.0,0.6612903225806451,7.821195877567868
19578,7,48.0,0.7868852459016393,8.021827395964056
19579,7,55.0,0.9322033898305084,8.086544834029363
19580,10,65.0,1.1016949152542372,8.356247218666315
19581,11,75.0,1.293103448275862,8.413558516404862
19582,11,86.0,1.4827586206896552,8.604480005179912
19583,13,97.0,1.6166666666666667,8.402122579967811
19584,12,108.0,1.7704918032786885,8.436370997307245
19585,11,119.0,2.016949152542373,8.216654606216384
19586,13,130.0,2.1311475409836067,7.688303254286507
19587,11,104.0,1.6774193548387097,7.365081487724865
19588,9,94.0,1.5161290322580645,7.3227259898371075
19589,8,87.0,1.403225806451613,7.279776710815834
19590,10,46.0,0.71875,7.172728300247167
19591,7,51.0,0.8225806451612904,7.142692432082714
19592,8,58.0,0.9354838709677419,7.449740474844974
19593,9,66.0,1.0476190476190477,7.576447783765185
19594,13,79.0,1.253968253968254,7.730879244694271
19595,13,92.0,1.4603174603174602,7.801249740953177
19596,15,106.0,1.65625,7.5725536692283955
19597,15,121.0,1.890625,7.4925502339183545
19598,14,90.0,1.3636363636363635,7.176393536303644
19599,14,84.0,1.2537313432835822,7.021915468517665
19600,13,97.0,1.4696969696969697,6.722035926670248
19601,14,111.0,1.6818181818181819,6.536905528220856
19602,16,126.0,1.9090909090909092,6.2880876238627454
19603,19,145.0,2.196969696969697,6.319135517375177
19604,18,124.0,1.878787878787879,6.143411333386415
19605,14,94.0,1.4461538461538461,5.826186498919655
19606,13,77.0,1.203125,5.618108209611267
19607,11,61.0,0.9384615384615385,5.808627193866816
19608,9,54.0,0.84375,6.230125667226882
19609,11,65.0,1.015625,6.708846947605036
19610,12,76.0,1.1875,7.017773677268282
19611,12,87.0,1.3384615384615384,7.353841809811635
19612,12,98.0,1.4848484848484849,7.6433477416817315
19613,10,67.0,1.0307692307692307,7.734467105152189
19614,6,39.0,0.609375,7.9668524633163225
19615,3,19.0,0.296875,8.534638774659614
19616,3,20.0,0.31746031746031744,8.58942202532993
19617,3,22.0,0.3492063492063492,8.62561670786631
19618,5,27.0,0.42857142857142855,9.047835529413868
19619,5,32.0,0.5161290322580645,9.159766564275426
19620,6,37.0,0.5967741935483871,9.0546236979611
19621,6,43.0,0.6935483870967742,9.284940836436707
19622,7,49.0,0.7903225806451613,9.279832950891805
19623,10,57.0,0.9047619047619048,8.9732797755175
19624,9,66.0,1.0476190476190477,9.212689618385305
19625,11,76.0,1.1875,8.985610759041567
19626,11,86.0,1.3650793650793651,8.555970158488973
19627,10,96.0,1.5483870967741935,8.233949689941705
19628,13,108.0,1.7142857142857142,7.858359622490271
19629,14,121.0,1.9206349206349207,7.697399090197011
19630,14,135.0,2.1774193548387095,7.26672225258532
19631,14,86.0,1.3650793650793651,6.94509603780237
19632,13,90.0,1.4285714285714286,7.030579077752478
19633,13,94.0,1.5161290322580645,6.778140530705743
19634,13,98.0,1.5806451612903225,6.659333905822873
19635,13,103.0,1.6612903225806452,6.4125523620574345
19636,13,96.0,1.5483870967741935,6.332983924006159
19637,16,94.0,1.5161290322580645,5.9236646823674475
19638,15,99.0,1.6229508196721312,5.555197729104326
19639,14,65.0,1.0655737704918034,5.447659455880328
19640,17,64.0,1.032258064516129,5.433244497181372
19641,19,83.0,1.360655737704918,5.464123688164348
19642,20,103.0,1.6885245901639345,5.4805611738214255
19643,24,124.0,1.9375,5.164366576696867
19644,24,147.0,2.2615384615384615,5.089390629502904
19645,27,174.0,2.6769230769230767,4.911210824900819
19646,25,148.0,2.208955223880597,4.8448747446994584
19647,24,133.0,1.9850746268656716,4.882698301325366
19648,20,130.0,1.9402985074626866,5.196392813994187
19649,19,131.0,1.955223880597015,5.591037273042201
19650,20,132.0,1.9130434782608696,5.583546538872271
19651,17,134.0,1.9420289855072463,5.834704641990281
19652,16,137.0,2.014705882352941,6.239343300239906
19653,16,106.0,1.5588235294117647,6.133720120550251
19654,13,60.0,0.8823529411764706,6.4563230168665084
19655,9,40.0,0.5797101449275363,6.98772514546132
19656,6,25.0,0.36231884057971014,7.429862582967852
19657,4,23.0,0.3333333333333333,8.127900869187688
19658,5,27.0,0.391304347826087,8.283755290730786
19659,5,31.0,0.44285714285714284,8.417455541193593
19660,4,35.0,0.5147058823529411,8.701178927549844
19661,7,41.0,0.5942028985507246,8.90220965477788
19662,9,49.0,0.7,9.109369158421465
19663,8,57.0,0.8142857142857143,9.123108758105468
19664,11,67.0,0.9436619718309859,8.999572369819798
19665,11,77.0,1.0694444444444444,8.867171704356345
19666,14,91.0,1.2816901408450705,8.905566186548366
19667,15,105.0,1.4583333333333333,8.735838880409752
19668,14,119.0,1.7,8.67852933223412
19669,16,134.0,1.9142857142857144,8.282716645114087
19670,16,149.0,2.1911764705882355,7.900248893795589
19671,16,165.0,2.462686567164179,7.714363706014814
19672,15,135.0,2.0454545454545454,7.733269843099983
19673,15,128.0,1.9692307692307693,7.488886717003735
19674,15,134.0,2.0303030303030303,7.140278316390216
19675,16,149.0,2.2238805970149254,6.782644343291884
19676,16,164.0,2.411764705882353,6.565609225176448
19677,18,182.0,2.757575757575758,6.285633067148142
19678,20,201.0,3.0454545454545454,5.915958089198429
19679,22,222.0,3.3134328358208953,5.7495566191115195
19680,18,170.0,2.537313432835821,5.576991557441884
19681,17,169.0,2.5606060606060606,5.646990584795028
19682,16,169.0,2.6,5.796972721095662
19683,18,172.0,2.606060606060606,5.694369272271547
19684,19,183.0,2.772727272727273,5.615893127703748
19685,18,103.0,1.537313432835821,5.659338170928668
19686,17,109.0,1.626865671641791,5.6668228811174375
19687,13,78.0,1.164179104477612,5.649406549222247
19688,11,54.0,0.8059701492537313,5.795094920894981
19689,9,34.0,0.5,6.199254439965916
19690,8,36.0,0.5294117647058824,6.641679543441228
19691,10,41.0,0.6029411764705882,6.814009037036036
19692,10,50.0,0.7246376811594203,6.94094642334399
19693,10,60.0,0.8695652173913043,7.300722900726346
19694,14,73.0,1.042857142857143,7.338463124270306
19695,12,55.0,0.7971014492753623,7.453464939885424
19696,10,41.0,0.5942028985507246,7.687864763048015
19697,13,49.0,0.6901408450704225,7.686759200733846
19698,14,62.0,0.8611111111111112,7.861191562927857
19699,13,75.0,1.0416666666666667,8.080601509867964
19700,14,89.0,1.2714285714285714,7.9011911296988115
19701,16,104.0,1.4647887323943662,7.574337881243349
19702,12,70.0,1.0144927536231885,7.446097387307761
19703,10,56.0,0.8235294117647058,7.350001779459084
19704,11,56.0,0.8235294117647058,6.953150910403924
19705,11,67.0,0.9852941176470589,7.029084138438592
19706,12,78.0,1.1470588235294117,7.277394217813063
19707,12,89.0,1.3088235294117647,7.584143512732035
19708,13,102.0,1.5223880597014925,7.995540070021121
19709,14,115.0,1.7164179104477613,8.063166297553018
19710,15,128.0,1.8823529411764706,7.891353823711432
19711,13,141.0,2.073529411764706,7.903064937305213
19712,14,155.0,2.2794117647058822,7.913472928658731
19713,13,137.0,1.957142857142857,7.748688782079949
19714,13,150.0,2.1739130434782608,7.913110177812842
19715,16,165.0,2.357142857142857,7.647033784253075
19716,17,181.0,2.5492957746478875,7.344559273679998
19717,17,198.0,2.788732394366197,6.94241228502863
19718,18,215.0,2.986111111111111,6.291219999495622
19719,20,234.0,3.342857142857143,5.594252655280804
19720,22,256.0,3.657142857142857,5.561795146468442
19721,24,210.0,3.0,5.630796349126089
19722,24,182.0,2.563380281690141,5.668791834078768
19723,22,167.0,2.352112676056338,5.7062345557991065
19724,23,165.0,2.323943661971831,5.548675610688824
19725,22,183.0,2.5774647887323945,5.630073177788017
19726,22,205.0,2.887323943661972,6.0022855975160025
19727,24,228.0,3.1666666666666665,6.2161159549830876
19728,20,203.0,2.859154929577465,6.351344995949112
19729,16,176.0,2.4788732394366195,6.707132278045096
19730,14,160.0,2.2222222222222223,7.007078289721422
19731,12,154.0,2.1690140845070425,6.928228923503893
19732,11,157.0,2.242857142857143,7.147551086380602
19733,11,160.0,2.2857142857142856,7.123299775295388
19734,7,71.0,1.0142857142857142,7.38156179290736
19735,8,45.0,0.6428571428571429,7.492232612953234
19736,7,15.0,0.21739130434782608,7.439391448411418
19737,6,12.0,0.17647058823529413,7.515671475177552
19738,6,16.0,0.23529411764705882,7.8482961583365025
19739,7,22.0,0.3188405797101449,8.102850088364827
19740,8,29.0,0.42028985507246375,8.196575477983307
19741,8,37.0,0.5362318840579711,8.337733141793052
19742,9,45.0,0.6617647058823529,7.913430726719478
19743,11,55.0,0.7971014492753623,7.759712559653068
19744,13,68.0,0.9855072463768116,7.686010793341124
19745,15,82.0,1.1714285714285715,7.522258182057528
19746,16,98.0,1.4,7.387473211482157
19747,19,116.0,1.6338028169014085,7.1337667590898866
19748,21,136.0,1.8888888888888888,6.705966388345729
19749,21,156.0,2.1666666666666665,6.444179679610756
19750,22,178.0,2.507042253521127,6.195164047202655
19751,19,148.0,2.084507042253521,5.942039932724678
19752,18,140.0,1.971830985915493,5.996718246555381
19753,16,137.0,1.9855072463768115,6.051078724926952
19754,15,95.0,1.3571428571428572,6.43338915428635
19755,11,84.0,1.2173913043478262,6.524937113480978
19756,9,91.0,1.338235294117647,6.873863773383199
19757,11,101.0,1.4852941176470589,7.220965783310342
19758,12,113.0,1.661764705882353,7.607303048483086
19759,13,126.0,1.8529411764705883,7.797963995790542
19760,16,140.0,2.028985507246377,7.7912755342290785
19761,16,156.0,2.260869565217391,7.98034364801388
19762,14,106.0,1.536231884057971,8.08556435405123
19763,16,81.0,1.1408450704225352,7.721895704065039
19764,13,79.0,1.1126760563380282,7.533339673515493
19765,17,95.0,1.3380281690140845,7.261852846293261
19766,18,112.0,1.5555555555555556,7.139599065382141
19767,20,131.0,1.7945205479452055,6.901398188750501
19768,20,151.0,2.0972222222222223,6.608430710172318
19769,18,129.0,1.7916666666666667,6.383917275996899
19770,15,118.0,1.6388888888888888,6.060001541877033
19771,13,115.0,1.6428571428571428,6.148401748505993
19772,15,128.0,1.8823529411764706,6.49032636146728
19773,15,142.0,2.0579710144927534,6.853333681711634
19774,14,156.0,2.260869565217391,7.154208967735623
19775,16,171.0,2.514705882352941,7.340605205478811
19776,15,176.0,2.550724637681159,7.5101698571505375
19777,12,160.0,2.3529411764705883,7.872133777611447
19778,11,154.0,2.298507462686567,8.239404202593638
19779,10,150.0,2.34375,8.356341733250073
19780,11,160.0,2.5396825396825395,8.24995049514441
19781,13,172.0,2.7301587301587302,8.029107307687871
19782,13,184.0,2.875,7.725380202600933
19783,9,127.0,2.0483870967741935,7.497263832986393
19784,10,86.0,1.3870967741935485,7.293230808497625
19785,10,54.0,0.8571428571428571,7.217857327227161
19786,8,62.0,1.0,7.359691193206544
19787,11,72.0,1.1428571428571428,7.424344149731555
19788,12,84.0,1.3333333333333333,7.54983393290313
19789,13,97.0,1.564516129032258,7.442478285882543
19790,16,111.0,1.734375,7.403447718110692
19791,16,125.0,1.9230769230769231,7.713921428948908
19792,17,142.0,2.1846153846153844,7.914075721237824
19793,19,160.0,2.4242424242424243,7.720829963581102
19794,19,179.0,2.712121212121212,7.5954246119041855
19795,19,131.0,1.955223880597015,7.360574541547392
19796,18,124.0,1.8235294117647058,7.037030725265789
19797,18,132.0,1.9411764705882353,6.6998709664379446
19798,19,151.0,2.359375,6.052584740105019
19799,21,172.0,2.7301587301587302,5.862575459357793
19800,21,130.0,2.0634920634920637,5.566253804970605
19801,18,101.0,1.6031746031746033,5.745919689360624
19802,17,84.0,1.3125,5.955324188908648
19803,15,75.0,1.171875,6.063184928549946
19804,15,72.0,1.180327868852459,6.405889425228905
19805,14,77.0,1.2419354838709677,6.428532014341732
19806,16,92.0,1.4603174603174602,6.6677594410816505
19807,16,108.0,1.7142857142857142,7.041251912046104
19808,18,125.0,1.953125,7.161866368108509
19809,20,143.0,2.234375,6.864487274099952
19810,14,106.0,1.65625,7.00725144613329
19811,12,74.0,1.15625,7.147175788640111
19812,11,67.0,1.0307692307692307,7.368636510155823
